MCM_STATE | mode=market impulse=-0.4216 motivation=-0.0575 risk=-0.0893 replay=0.0000 self_state=active attractor=analysis mean_energy=-0.6496 mean_motivation=-0.0466 mean_risk=-0.1285 mean_velocity=0.1822 clusters=1 memory_center=-0.6469 memory_strength=12
MCM_STATE | mode=market impulse=-1.1196 motivation=-0.0839 risk=-0.3213 replay=-0.0082 self_state=active attractor=explore mean_energy=-1.6053 mean_motivation=-0.0714 mean_risk=-1.2840 mean_velocity=0.2522 clusters=1 memory_center=2.1635 memory_strength=22
MCM_STATE | mode=market impulse=1.7986 motivation=0.1591 risk=-0.2345 replay=-0.0031 self_state=active attractor=neutral mean_energy=1.1628 mean_motivation=0.0743 mean_risk=-1.3712 mean_velocity=0.3166 clusters=1 memory_center=1.3023 memory_strength=20
MCM_STATE | mode=market impulse=-0.9258 motivation=-0.0827 risk=-0.2718 replay=0.0260 self_state=active attractor=neutral mean_energy=-0.4422 mean_motivation=-0.0371 mean_risk=-1.4384 mean_velocity=0.3191 clusters=1 memory_center=1.3023 memory_strength=17
MCM_STATE | mode=market impulse=-0.6645 motivation=-0.0454 risk=-0.1965 replay=0.0031 self_state=active attractor=defense mean_energy=-1.5397 mean_motivation=-0.1016 mean_risk=-1.3652 mean_velocity=0.3265 clusters=1 memory_center=-1.5053 memory_strength=21
MCM_STATE | mode=market impulse=-0.4305 motivation=-0.0581 risk=-0.1041 replay=-0.0116 self_state=active attractor=defense mean_energy=-1.9437 mean_motivation=-0.1600 mean_risk=-1.1706 mean_velocity=0.2178 clusters=1 memory_center=-1.5053 memory_strength=18
MCM_STATE | mode=market impulse=0.3680 motivation=0.1062 risk=-0.0690 replay=-0.0041 self_state=active attractor=defense mean_energy=-1.1627 mean_motivation=-0.0125 mean_risk=-1.0059 mean_velocity=0.2722 clusters=1 memory_center=-1.5053 memory_strength=15
MCM_STATE | mode=market impulse=-0.7983 motivation=-0.1351 risk=-0.2295 replay=0.0023 self_state=active attractor=defense mean_energy=-1.9757 mean_motivation=-0.1364 mean_risk=-1.0098 mean_velocity=0.2089 clusters=1 memory_center=-2.1018 memory_strength=23
MCM_STATE | mode=market impulse=0.3133 motivation=0.0792 risk=-0.0395 replay=-0.0082 self_state=active attractor=analysis mean_energy=-1.2398 mean_motivation=-0.0356 mean_risk=-0.8855 mean_velocity=0.2477 clusters=1 memory_center=-1.3471 memory_strength=23
MCM_STATE | mode=market impulse=-0.4322 motivation=-0.0622 risk=-0.1084 replay=0.0099 self_state=active attractor=analysis mean_energy=-1.6943 mean_motivation=-0.0306 mean_risk=-0.8106 mean_velocity=0.3128 clusters=1 memory_center=-1.3471 memory_strength=20
MCM_STATE | mode=market impulse=-0.6679 motivation=-0.0959 risk=-0.1951 replay=-0.0070 self_state=active attractor=defense mean_energy=-2.0437 mean_motivation=-0.0961 mean_risk=-0.8370 mean_velocity=0.2225 clusters=1 memory_center=-2.1463 memory_strength=26
MCM_STATE | mode=market impulse=-0.9340 motivation=-0.1732 risk=-0.2428 replay=-0.0041 self_state=active attractor=defense mean_energy=-2.0500 mean_motivation=-0.2357 mean_risk=-0.9599 mean_velocity=0.1794 clusters=1 memory_center=-2.1732 memory_strength=34
MCM_STATE | mode=market impulse=-1.0006 motivation=-0.1933 risk=-0.2442 replay=0.0031 self_state=active attractor=defense mean_energy=-2.0500 mean_motivation=-0.3830 mean_risk=-1.0638 mean_velocity=0.1686 clusters=1 memory_center=-2.1866 memory_strength=41
MCM_STATE | mode=market impulse=1.6517 motivation=0.4362 risk=-0.2001 replay=-0.0262 self_state=active attractor=defense mean_energy=0.7516 mean_motivation=0.0346 mean_risk=-1.2142 mean_velocity=0.2538 clusters=1 memory_center=-2.1866 memory_strength=35
MCM_STATE | mode=outcome impulse=0.8289 motivation=0.2850 risk=-0.2085 replay=0.0219 self_state=active attractor=defense mean_energy=1.7842 mean_motivation=0.3134 mean_risk=-1.2800 mean_velocity=0.2010 clusters=1 memory_center=-2.1866 memory_strength=30
MCM_STATE | mode=market impulse=-0.2614 motivation=0.0095 risk=-0.1619 replay=-0.0162 self_state=active attractor=defense mean_energy=1.2033 mean_motivation=0.3087 mean_risk=-1.2667 mean_velocity=0.2793 clusters=1 memory_center=-2.1866 memory_strength=26
MCM_STATE | mode=market impulse=0.1485 motivation=-0.0034 risk=-0.0683 replay=0.0023 self_state=active attractor=neutral mean_energy=1.2669 mean_motivation=0.2860 mean_risk=-1.1174 mean_velocity=0.3468 clusters=1 memory_center=1.2692 memory_strength=25
MCM_STATE | mode=market impulse=1.4999 motivation=0.3380 risk=-0.1765 replay=0.0152 self_state=active attractor=neutral mean_energy=1.9500 mean_motivation=0.5627 mean_risk=-1.1194 mean_velocity=0.2195 clusters=1 memory_center=1.2692 memory_strength=21
MCM_STATE | mode=market impulse=-0.8084 motivation=-0.1413 risk=-0.2356 replay=-0.0041 self_state=active attractor=cooperate mean_energy=0.4916 mean_motivation=0.4038 mean_risk=-1.1234 mean_velocity=0.2823 clusters=1 memory_center=0.6488 memory_strength=19
MCM_STATE | mode=market impulse=1.3115 motivation=0.2733 risk=-0.1566 replay=-0.0162 self_state=active attractor=explore mean_energy=1.9497 mean_motivation=0.6061 mean_risk=-1.1071 mean_velocity=0.1938 clusters=1 memory_center=2.1776 memory_strength=27
MCM_STATE | mode=market impulse=0.7148 motivation=0.1738 risk=-0.0787 replay=-0.0127 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.6859 mean_risk=-1.0622 mean_velocity=0.1717 clusters=1 memory_center=2.1888 memory_strength=35
MCM_STATE | mode=market impulse=-0.4845 motivation=-0.0795 risk=-0.1092 replay=0.0023 self_state=active attractor=explore mean_energy=1.0059 mean_motivation=0.4821 mean_risk=-1.0173 mean_velocity=0.2547 clusters=1 memory_center=2.1888 memory_strength=30
MCM_STATE | mode=market impulse=0.3076 motivation=-0.0091 risk=-0.1040 replay=0.0263 self_state=active attractor=neutral mean_energy=1.3704 mean_motivation=0.3384 mean_risk=-0.9686 mean_velocity=0.2885 clusters=1 memory_center=1.2284 memory_strength=32
MCM_STATE | mode=market impulse=1.2001 motivation=0.2408 risk=-0.1189 replay=-0.0127 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4957 mean_risk=-0.9834 mean_velocity=0.1999 clusters=1 memory_center=2.1944 memory_strength=34
MCM_STATE | mode=market impulse=-0.3354 motivation=-0.0344 risk=-0.0551 replay=-0.0070 self_state=active attractor=neutral mean_energy=1.1746 mean_motivation=0.4334 mean_risk=-0.8847 mean_velocity=0.2598 clusters=1 memory_center=1.2090 memory_strength=35
MCM_STATE | mode=market impulse=1.3044 motivation=0.2957 risk=-0.1580 replay=-0.0162 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.6646 mean_risk=-0.9485 mean_velocity=0.1719 clusters=1 memory_center=2.1972 memory_strength=37
MCM_STATE | mode=market impulse=-0.3202 motivation=-0.0673 risk=-0.0821 replay=-0.0209 self_state=active attractor=neutral mean_energy=1.1841 mean_motivation=0.5509 mean_risk=-0.9130 mean_velocity=0.2406 clusters=1 memory_center=1.2009 memory_strength=38
MCM_STATE | mode=market impulse=0.6583 motivation=0.0992 risk=-0.0607 replay=0.0078 self_state=active attractor=explore mean_energy=1.6926 mean_motivation=0.5957 mean_risk=-0.8841 mean_velocity=0.1788 clusters=1 memory_center=2.0658 memory_strength=38
MCM_STATE | mode=market impulse=1.4631 motivation=0.3420 risk=-0.1756 replay=0.0144 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.8089 mean_risk=-1.0326 mean_velocity=0.1618 clusters=1 memory_center=2.1329 memory_strength=44
MCM_STATE | mode=market impulse=-0.6042 motivation=-0.0848 risk=-0.2252 replay=0.0031 self_state=active attractor=explore mean_energy=0.7366 mean_motivation=0.6225 mean_risk=-1.0990 mean_velocity=0.2702 clusters=1 memory_center=2.1329 memory_strength=37
MCM_STATE | mode=market impulse=0.9983 motivation=0.1425 risk=-0.1390 replay=0.0256 self_state=active attractor=explore mean_energy=1.8510 mean_motivation=0.6295 mean_risk=-1.0688 mean_velocity=0.1902 clusters=1 memory_center=2.1191 memory_strength=43
MCM_STATE | mode=market impulse=0.6078 motivation=0.0869 risk=-0.0569 replay=-0.0041 self_state=active attractor=explore mean_energy=1.9454 mean_motivation=0.6405 mean_risk=-0.9417 mean_velocity=0.1933 clusters=1 memory_center=2.1596 memory_strength=49
MCM_STATE | mode=market impulse=-0.4872 motivation=-0.0807 risk=-0.1716 replay=-0.0041 self_state=active attractor=explore mean_energy=0.9566 mean_motivation=0.5092 mean_risk=-0.9139 mean_velocity=0.2577 clusters=1 memory_center=2.1596 memory_strength=42
MCM_STATE | mode=market impulse=-0.8062 motivation=-0.1442 risk=-0.2460 replay=0.0259 self_state=active attractor=explore mean_energy=-0.4229 mean_motivation=0.2836 mean_risk=-0.9150 mean_velocity=0.2862 clusters=1 memory_center=2.1596 memory_strength=36
MCM_STATE | mode=market impulse=-0.4801 motivation=-0.0780 risk=-0.1187 replay=0.0259 self_state=active attractor=explore mean_energy=-1.1770 mean_motivation=0.1659 mean_risk=-0.7946 mean_velocity=0.3125 clusters=1 memory_center=2.1596 memory_strength=31
MCM_STATE | mode=market impulse=-0.6564 motivation=-0.0932 risk=-0.2228 replay=0.0023 self_state=active attractor=explore mean_energy=-1.9667 mean_motivation=0.0413 mean_risk=-0.8070 mean_velocity=0.2252 clusters=1 memory_center=2.1596 memory_strength=26
MCM_STATE | mode=market impulse=0.4848 motivation=0.0459 risk=-0.0585 replay=0.0259 self_state=active attractor=analysis mean_energy=-1.0345 mean_motivation=0.0890 mean_risk=-0.7800 mean_velocity=0.2490 clusters=1 memory_center=-1.1364 memory_strength=23
MCM_STATE | mode=market impulse=0.6143 motivation=0.0976 risk=-0.0457 replay=-0.0070 self_state=stable attractor=analysis mean_energy=0.0057 mean_motivation=0.1799 mean_risk=-0.7066 mean_velocity=0.2566 clusters=1 memory_center=-1.1364 memory_strength=20
MCM_STATE | mode=market impulse=0.8944 motivation=0.2224 risk=-0.1222 replay=0.0023 self_state=active attractor=neutral mean_energy=1.3928 mean_motivation=0.3831 mean_risk=-0.7118 mean_velocity=0.2970 clusters=1 memory_center=1.2425 memory_strength=22
MCM_STATE | mode=market impulse=-0.6783 motivation=-0.1056 risk=-0.1706 replay=0.0219 self_state=active attractor=cooperate mean_energy=0.2238 mean_motivation=0.2835 mean_risk=-0.7492 mean_velocity=0.2996 clusters=1 memory_center=0.1713 memory_strength=23
MCM_STATE | mode=market impulse=-0.4854 motivation=-0.0775 risk=-0.1621 replay=0.0021 self_state=active attractor=cooperate mean_energy=-0.5411 mean_motivation=0.1950 mean_risk=-0.7545 mean_velocity=0.2874 clusters=1 memory_center=0.1713 memory_strength=20
MCM_STATE | mode=market impulse=-0.4710 motivation=-0.0740 risk=-0.1050 replay=0.0149 self_state=active attractor=analysis mean_energy=-1.1894 mean_motivation=0.1273 mean_risk=-0.6926 mean_velocity=0.2821 clusters=1 memory_center=-1.1794 memory_strength=22
MCM_STATE | mode=market impulse=0.4797 motivation=0.1445 risk=-0.1823 replay=-0.0209 self_state=active attractor=analysis mean_energy=-0.3048 mean_motivation=0.2824 mean_risk=-0.7247 mean_velocity=0.2851 clusters=1 memory_center=-0.3811 memory_strength=24
MCM_STATE | mode=market impulse=-0.0109 motivation=-0.0643 risk=-0.1002 replay=0.0259 self_state=active attractor=analysis mean_energy=-0.2734 mean_motivation=0.2336 mean_risk=-0.6844 mean_velocity=0.2991 clusters=1 memory_center=-0.3309 memory_strength=32
MCM_STATE | mode=market impulse=-0.1289 motivation=-0.0043 risk=-0.0506 replay=0.0084 self_state=active attractor=analysis mean_energy=-0.4425 mean_motivation=0.2470 mean_risk=-0.6324 mean_velocity=0.3067 clusters=1 memory_center=-0.3801 memory_strength=39
MCM_STATE | mode=market impulse=-0.8707 motivation=-0.1549 risk=-0.2482 replay=-0.0260 self_state=active attractor=analysis mean_energy=-1.7350 mean_motivation=0.0731 mean_risk=-0.7908 mean_velocity=0.3099 clusters=1 memory_center=-0.3801 memory_strength=33
MCM_STATE | mode=market impulse=0.5749 motivation=0.0426 risk=-0.1261 replay=0.0219 self_state=active attractor=analysis mean_energy=-0.6456 mean_motivation=0.0529 mean_risk=-0.8422 mean_velocity=0.3230 clusters=1 memory_center=-0.5351 memory_strength=40
MCM_STATE | mode=market impulse=-0.6826 motivation=-0.1341 risk=-0.1826 replay=-0.0260 self_state=active attractor=analysis mean_energy=-1.5611 mean_motivation=-0.1501 mean_risk=-0.8881 mean_velocity=0.3289 clusters=1 memory_center=-0.5351 memory_strength=34
MCM_STATE | mode=market impulse=1.0677 motivation=0.1988 risk=-0.1012 replay=-0.0064 self_state=active attractor=analysis mean_energy=0.3116 mean_motivation=-0.0474 mean_risk=-0.9013 mean_velocity=0.3126 clusters=1 memory_center=-0.5351 memory_strength=29
MCM_STATE | mode=outcome impulse=-0.9311 motivation=-0.2261 risk=-0.2235 replay=0.0219 self_state=active attractor=analysis mean_energy=-1.0439 mean_motivation=-0.3189 mean_risk=-0.9794 mean_velocity=0.3135 clusters=1 memory_center=-0.5351 memory_strength=25
MCM_STATE | mode=market impulse=0.8328 motivation=0.0766 risk=-0.1201 replay=-0.0131 self_state=active attractor=cooperate mean_energy=0.4310 mean_motivation=-0.2939 mean_risk=-0.9115 mean_velocity=0.3153 clusters=1 memory_center=0.2964 memory_strength=24
MCM_STATE | mode=market impulse=1.8013 motivation=0.1388 risk=-0.2409 replay=0.0219 self_state=active attractor=cooperate mean_energy=1.9500 mean_motivation=-0.1725 mean_risk=-1.0256 mean_velocity=0.1887 clusters=1 memory_center=0.2964 memory_strength=20
MCM_STATE | mode=market impulse=-0.8235 motivation=-0.0491 risk=-0.2735 replay=-0.0064 self_state=active attractor=cooperate mean_energy=0.5747 mean_motivation=-0.1742 mean_risk=-1.1266 mean_velocity=0.2656 clusters=1 memory_center=0.4249 memory_strength=29
MCM_STATE | mode=market impulse=0.0140 motivation=-0.0276 risk=-0.0995 replay=-0.0127 self_state=active attractor=cooperate mean_energy=0.5978 mean_motivation=-0.1212 mean_risk=-1.0180 mean_velocity=0.2770 clusters=1 memory_center=0.5272 memory_strength=37
MCM_STATE | mode=market impulse=0.8145 motivation=0.1532 risk=-0.0687 replay=-0.0127 self_state=active attractor=cooperate mean_energy=1.5364 mean_motivation=0.0598 mean_risk=-0.9372 mean_velocity=0.1970 clusters=1 memory_center=0.5272 memory_strength=31
MCM_STATE | mode=market impulse=1.1443 motivation=0.2405 risk=-0.1252 replay=-0.0260 self_state=active attractor=cooperate mean_energy=1.9500 mean_motivation=0.2991 mean_risk=-1.0020 mean_velocity=0.1773 clusters=1 memory_center=0.5272 memory_strength=26
MCM_STATE | mode=market impulse=0.7663 motivation=0.1966 risk=-0.1280 replay=-0.0064 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.5043 mean_risk=-1.0876 mean_velocity=0.1590 clusters=1 memory_center=2.1949 memory_strength=29
MCM_STATE | mode=outcome impulse=0.8277 motivation=0.2850 risk=-0.2085 replay=0.0149 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.7668 mean_risk=-1.1878 mean_velocity=0.1542 clusters=1 memory_center=2.1975 memory_strength=37
MCM_STATE | mode=market impulse=-0.1296 motivation=0.0011 risk=-0.0863 replay=-0.0260 self_state=active attractor=explore mean_energy=1.5360 mean_motivation=0.6606 mean_risk=-1.1616 mean_velocity=0.2269 clusters=1 memory_center=2.1975 memory_strength=31
MCM_STATE | mode=market impulse=1.1622 motivation=0.2425 risk=-0.1210 replay=0.0063 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.7488 mean_risk=-1.1796 mean_velocity=0.1845 clusters=1 memory_center=2.1987 memory_strength=38
MCM_STATE | mode=market impulse=0.0616 motivation=-0.0554 risk=-0.1358 replay=0.0200 self_state=active attractor=explore mean_energy=1.5878 mean_motivation=0.5716 mean_risk=-1.1319 mean_velocity=0.1756 clusters=1 memory_center=2.0348 memory_strength=44
MCM_STATE | mode=market impulse=1.3628 motivation=0.2987 risk=-0.1419 replay=-0.0260 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.7120 mean_risk=-1.1545 mean_velocity=0.1758 clusters=1 memory_center=2.1174 memory_strength=49
MCM_STATE | mode=outcome impulse=0.8226 motivation=0.2850 risk=-0.2085 replay=-0.0131 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.8895 mean_risk=-1.1845 mean_velocity=0.1685 clusters=1 memory_center=2.1587 memory_strength=54
MCM_STATE | mode=market impulse=-0.3999 motivation=-0.0568 risk=-0.2121 replay=-0.0260 self_state=active attractor=explore mean_energy=1.0881 mean_motivation=0.7132 mean_risk=-1.2123 mean_velocity=0.2409 clusters=1 memory_center=2.1587 memory_strength=46
MCM_STATE | mode=market impulse=0.5606 motivation=0.0633 risk=-0.0630 replay=0.0259 self_state=active attractor=explore mean_energy=1.5353 mean_motivation=0.6607 mean_risk=-1.1384 mean_velocity=0.1735 clusters=1 memory_center=2.1587 memory_strength=39
MCM_STATE | mode=market impulse=0.0705 motivation=0.0674 risk=-0.1233 replay=-0.0260 self_state=active attractor=explore mean_energy=1.4418 mean_motivation=0.6077 mean_risk=-1.1195 mean_velocity=0.2537 clusters=1 memory_center=2.1587 memory_strength=33
MCM_STATE | mode=market impulse=-0.8159 motivation=-0.1409 risk=-0.2477 replay=-0.0260 self_state=stable attractor=explore mean_energy=0.0043 mean_motivation=0.3355 mean_risk=-1.2146 mean_velocity=0.2783 clusters=1 memory_center=2.1587 memory_strength=28
MCM_STATE | mode=market impulse=-0.7972 motivation=-0.1329 risk=-0.2144 replay=-0.0070 self_state=active attractor=explore mean_energy=-1.2564 mean_motivation=0.0966 mean_risk=-1.2726 mean_velocity=0.3089 clusters=1 memory_center=2.1587 memory_strength=24
MCM_STATE | mode=market impulse=-0.2112 motivation=-0.0340 risk=-0.0396 replay=0.0259 self_state=active attractor=analysis mean_energy=-1.4123 mean_motivation=0.0235 mean_risk=-1.1416 mean_velocity=0.3314 clusters=1 memory_center=-1.2841 memory_strength=25
MCM_STATE | mode=market impulse=0.0188 motivation=0.0647 risk=-0.2081 replay=-0.0260 self_state=active attractor=analysis mean_energy=-1.1269 mean_motivation=0.0453 mean_risk=-1.1686 mean_velocity=0.3384 clusters=1 memory_center=-1.1968 memory_strength=33
MCM_STATE | mode=market impulse=-0.6781 motivation=-0.1333 risk=-0.1888 replay=-0.0127 self_state=active attractor=analysis mean_energy=-1.7732 mean_motivation=-0.1151 mean_risk=-1.1321 mean_velocity=0.2332 clusters=1 memory_center=-1.1968 memory_strength=28
MCM_STATE | mode=market impulse=-0.4226 motivation=-0.0546 risk=-0.0826 replay=-0.0064 self_state=active attractor=analysis mean_energy=-1.9950 mean_motivation=-0.1979 mean_risk=-1.0151 mean_velocity=0.2028 clusters=1 memory_center=-1.1968 memory_strength=24
MCM_STATE | mode=market impulse=-0.2048 motivation=-0.0254 risk=-0.0264 replay=-0.0064 self_state=active attractor=defense mean_energy=-1.8909 mean_motivation=-0.2620 mean_risk=-0.9088 mean_velocity=0.1800 clusters=1 memory_center=-2.1155 memory_strength=25
MCM_STATE | mode=market impulse=-0.6708 motivation=-0.1327 risk=-0.1871 replay=0.0084 self_state=active attractor=defense mean_energy=-2.0498 mean_motivation=-0.4500 mean_risk=-0.9935 mean_velocity=0.1939 clusters=1 memory_center=-2.1578 memory_strength=33
MCM_STATE | mode=market impulse=0.8033 motivation=0.1303 risk=-0.0902 replay=0.0259 self_state=active attractor=defense mean_energy=-0.5672 mean_motivation=-0.3612 mean_risk=-0.9954 mean_velocity=0.2563 clusters=1 memory_center=-2.1578 memory_strength=28
MCM_STATE | mode=market impulse=-0.6489 motivation=-0.0914 risk=-0.1871 replay=0.0013 self_state=active attractor=defense mean_energy=-1.4662 mean_motivation=-0.4469 mean_risk=-1.0654 mean_velocity=0.2759 clusters=1 memory_center=-2.1578 memory_strength=24
MCM_STATE | mode=market impulse=-0.4556 motivation=-0.0671 risk=-0.1828 replay=-0.0127 self_state=active attractor=defense mean_energy=-1.8266 mean_motivation=-0.5154 mean_risk=-1.0623 mean_velocity=0.1995 clusters=1 memory_center=-2.0632 memory_strength=32
MCM_STATE | mode=market impulse=-0.6379 motivation=-0.1223 risk=-0.1711 replay=0.0084 self_state=active attractor=defense mean_energy=-2.0488 mean_motivation=-0.6323 mean_risk=-1.0547 mean_velocity=0.1726 clusters=1 memory_center=-2.1316 memory_strength=39
MCM_STATE | mode=market impulse=1.3475 motivation=0.2968 risk=-0.1586 replay=-0.0070 self_state=active attractor=defense mean_energy=0.2858 mean_motivation=-0.3585 mean_risk=-1.1146 mean_velocity=0.2362 clusters=1 memory_center=-2.1316 memory_strength=33
MCM_STATE | mode=outcome impulse=0.8212 motivation=0.2850 risk=-0.2085 replay=-0.0212 self_state=active attractor=defense mean_energy=1.5811 mean_motivation=-0.0640 mean_risk=-1.1511 mean_velocity=0.2475 clusters=1 memory_center=-2.1316 memory_strength=28
MCM_STATE | mode=market impulse=-0.2773 motivation=-0.0840 risk=-0.1191 replay=0.0063 self_state=active attractor=defense mean_energy=1.0462 mean_motivation=-0.1747 mean_risk=-1.1280 mean_velocity=0.2668 clusters=1 memory_center=-2.1316 memory_strength=24
MCM_STATE | mode=market impulse=-0.7400 motivation=-0.1532 risk=-0.2147 replay=-0.0159 self_state=stable attractor=defense mean_energy=-0.1996 mean_motivation=-0.3074 mean_risk=-1.1693 mean_velocity=0.2814 clusters=1 memory_center=-2.1316 memory_strength=20
MCM_STATE | mode=market impulse=-0.4569 motivation=-0.0705 risk=-0.1028 replay=0.0191 self_state=active attractor=defense mean_energy=-0.8689 mean_motivation=-0.3622 mean_risk=-1.0768 mean_velocity=0.3029 clusters=1 memory_center=-2.1316 memory_strength=17
MCM_STATE | mode=market impulse=1.0770 motivation=0.1912 risk=-0.1180 replay=-0.0212 self_state=active attractor=cooperate mean_energy=0.8623 mean_motivation=-0.1876 mean_risk=-1.0324 mean_velocity=0.3192 clusters=1 memory_center=0.9876 memory_strength=21
MCM_STATE | mode=market impulse=-0.4341 motivation=-0.0634 risk=-0.1711 replay=-0.0024 self_state=stable attractor=cooperate mean_energy=0.1325 mean_motivation=-0.2552 mean_risk=-0.9694 mean_velocity=0.3009 clusters=1 memory_center=-0.0396 memory_strength=19
MCM_STATE | mode=market impulse=1.4957 motivation=0.3272 risk=-0.1760 replay=0.0191 self_state=active attractor=cooperate mean_energy=1.9455 mean_motivation=0.0098 mean_risk=-1.0078 mean_velocity=0.2103 clusters=1 memory_center=-0.0396 memory_strength=16
MCM_STATE | mode=outcome impulse=-0.9366 motivation=-0.2261 risk=-0.2235 replay=-0.0087 self_state=active attractor=cooperate mean_energy=0.2769 mean_motivation=-0.2108 mean_risk=-1.0237 mean_velocity=0.2673 clusters=1 memory_center=0.1243 memory_strength=26
MCM_STATE | mode=market impulse=0.2878 motivation=-0.0260 risk=-0.1856 replay=-0.0256 self_state=active attractor=cooperate mean_energy=0.6068 mean_motivation=-0.1900 mean_risk=-0.9986 mean_velocity=0.3122 clusters=1 memory_center=0.1243 memory_strength=22
MCM_STATE | mode=market impulse=-0.4623 motivation=-0.0434 risk=-0.1139 replay=0.0261 self_state=stable attractor=cooperate mean_energy=-0.1949 mean_motivation=-0.1880 mean_risk=-0.8901 mean_velocity=0.3043 clusters=1 memory_center=-0.0345 memory_strength=31
MCM_STATE | mode=market impulse=-1.0485 motivation=-0.0742 risk=-0.3110 replay=0.0068 self_state=active attractor=cooperate mean_energy=-1.7107 mean_motivation=-0.2079 mean_risk=-0.9906 mean_velocity=0.2096 clusters=1 memory_center=-0.0345 memory_strength=26
MCM_STATE | mode=market impulse=1.7496 motivation=0.1444 risk=-0.2084 replay=-0.0004 self_state=active attractor=cooperate mean_energy=1.1061 mean_motivation=-0.0315 mean_risk=-1.0038 mean_velocity=0.2641 clusters=1 memory_center=-0.0345 memory_strength=22
MCM_STATE | mode=market impulse=-0.3823 motivation=-0.0517 risk=-0.2125 replay=0.0068 self_state=active attractor=cooperate mean_energy=0.3877 mean_motivation=-0.0765 mean_risk=-0.9880 mean_velocity=0.2684 clusters=1 memory_center=0.4711 memory_strength=20
MCM_STATE | mode=market impulse=0.8964 motivation=0.1978 risk=-0.0752 replay=-0.0087 self_state=active attractor=cooperate mean_energy=1.4639 mean_motivation=0.0871 mean_risk=-0.9075 mean_velocity=0.1890 clusters=1 memory_center=0.4711 memory_strength=17
MCM_STATE | mode=market impulse=0.1198 motivation=-0.0148 risk=-0.0641 replay=0.0022 self_state=active attractor=neutral mean_energy=1.4833 mean_motivation=0.0592 mean_risk=-0.8511 mean_velocity=0.2477 clusters=1 memory_center=1.5713 memory_strength=25
MCM_STATE | mode=market impulse=-0.5688 motivation=-0.1074 risk=-0.1532 replay=0.0189 self_state=active attractor=cooperate mean_energy=0.4520 mean_motivation=-0.0913 mean_risk=-0.8858 mean_velocity=0.2838 clusters=1 memory_center=0.4678 memory_strength=24
MCM_STATE | mode=market impulse=0.1569 motivation=-0.0026 risk=-0.0569 replay=-0.0159 self_state=active attractor=cooperate mean_energy=0.6154 mean_motivation=-0.1311 mean_risk=-0.8107 mean_velocity=0.3032 clusters=1 memory_center=0.5581 memory_strength=32
MCM_STATE | mode=market impulse=0.4089 motivation=0.0433 risk=-0.0215 replay=-0.0087 self_state=active attractor=cooperate mean_energy=1.1567 mean_motivation=-0.1062 mean_risk=-0.7049 mean_velocity=0.3343 clusters=1 memory_center=0.5581 memory_strength=27
MCM_STATE | mode=market impulse=0.7085 motivation=0.1133 risk=-0.0516 replay=0.0261 self_state=active attractor=cooperate mean_energy=1.8511 mean_motivation=-0.0148 mean_risk=-0.6296 mean_velocity=0.2073 clusters=1 memory_center=0.5581 memory_strength=23
MCM_STATE | mode=market impulse=0.5393 motivation=0.0895 risk=-0.0149 replay=0.0067 self_state=active attractor=explore mean_energy=1.9468 mean_motivation=0.0332 mean_risk=-0.5373 mean_velocity=0.1708 clusters=1 memory_center=2.1729 memory_strength=25
MCM_STATE | mode=market impulse=1.1614 motivation=0.2434 risk=-0.1313 replay=0.0261 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.2151 mean_risk=-0.6478 mean_velocity=0.1481 clusters=1 memory_center=2.1864 memory_strength=33
MCM_STATE | mode=outcome impulse=0.8297 motivation=0.2850 risk=-0.2085 replay=0.0262 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4566 mean_risk=-0.7623 mean_velocity=0.1371 clusters=1 memory_center=2.1932 memory_strength=40
MCM_STATE | mode=market impulse=-0.5838 motivation=-0.1130 risk=-0.1603 replay=0.0130 self_state=active attractor=explore mean_energy=0.7855 mean_motivation=0.2859 mean_risk=-0.7747 mean_velocity=0.2401 clusters=1 memory_center=2.1932 memory_strength=34
MCM_STATE | mode=market impulse=1.2362 motivation=0.2736 risk=-0.1584 replay=0.0263 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4804 mean_risk=-0.8229 mean_velocity=0.1975 clusters=1 memory_center=2.1966 memory_strength=41
MCM_STATE | mode=market impulse=0.8221 motivation=0.2079 risk=-0.1204 replay=-0.0159 self_state=active attractor=explore mean_energy=1.9497 mean_motivation=0.6274 mean_risk=-0.8200 mean_velocity=0.1806 clusters=1 memory_center=2.1976 memory_strength=47
MCM_STATE | mode=outcome impulse=0.8227 motivation=0.2850 risk=-0.2085 replay=-0.0127 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.8430 mean_risk=-0.9154 mean_velocity=0.1628 clusters=1 memory_center=2.1988 memory_strength=52
