timestamp;runtime_tick;sequence;phase;reason;decision;form_symbol_id;form_symbol_family_key;form_symbol_variant_key;form_symbol_scope;form_symbol_abstraction_level;form_symbol_resolution_quality;form_symbol_detail_pressure;form_symbol_object_distance;form_symbol_containment;form_symbol_field_decoupling;form_symbol_development_quality;form_symbol_action_affinity;form_symbol_observation_affinity;form_symbol_reframe_potential;form_symbol_action_binding;form_symbol_observation_binding;form_symbol_reframe_binding;form_symbol_memory_loaded;form_symbol_memory_symbol_count;form_symbol_seen;form_symbol_maturity;form_symbol_stability;form_symbol_resonance;form_symbol_load_reduction;form_symbol_zoom_need;form_symbol_split_pressure;form_symbol_merge_pressure;form_symbol_bearing;form_symbol_fragility;form_symbol_relevance;form_symbol_novelty;form_symbol_distance;form_symbol_compound_id;form_symbol_compound_scope;form_symbol_compound_seen;form_symbol_compound_maturity;form_symbol_compound_stability;form_symbol_compound_resonance;form_symbol_compound_bearing;form_symbol_compound_load_reduction;form_symbol_compound_novelty;form_symbol_compound_development_quality;form_symbol_compound_action_affinity;form_symbol_compound_observation_affinity;form_symbol_compound_reframe_potential;form_symbol_memory_compound_count;structure_quality;context_confidence;field_clarity;field_pressure;field_fragmentation
1768021500000000;2154;1916;hold;context_cluster_negative;WAIT;fs_d278415036;1|0.00|0.00|0.00|-0.55|0.50|0.50|0.00;0.00|0.00|-0.20|0.20|-0.20|0.00|0.20|1.00|0.00|0.80|0.40|0.80|0.60|0.40|0.60|0.60|0.20|0.20|0.00;wide_form;1;0.5719;0.2859;0.2608;0.3713;0.2921;-0.0269;0.4927;0.0369;0.0625;0.3999;0.0486;0.0375;1;328;857;0.9908;0.6248;0.5012;0.3430;0.1947;0.0998;0.6065;0.6130;0.1839;0.2838;0.1997;0.1904;fc_e6b0c07934;compound_form;1;0.0714;0.2220;0.0116;0.4570;0.0053;0.9473;0.0000;0.5000;0.0000;0.0000;774;0.6394;0.6137;0.1447;0.2619;0.0000
1768021800000000;2155;1917;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|0.20|0.00|0.40|0.00|0.20|0.00|0.40|0.60|0.80|0.20|0.60|0.60|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5557;0.2072;0.2269;0.3635;0.2710;-0.0464;0.4976;0.0220;0.0180;0.4996;0.0567;0.0108;1;328;2598;0.9969;0.6076;0.5215;0.3603;0.1805;0.1138;0.6174;0.5883;0.3078;0.2213;0.1422;0.1391;fc_b1ee109595;compound_form;125;0.9058;0.7380;0.4888;0.6144;0.4056;0.0991;0.0000;0.5000;0.0000;0.0000;774;0.6307;0.6057;0.1000;0.0000;0.0000
1768022100000000;2156;1918;observe;aftereffect_pressure_observe;SHORT;fs_2290e97690;2|0.00|0.00|0.00|0.40|0.40|0.70|0.70|0.00;0.00|0.00|-0.20|0.20|0.00|0.40|0.00|0.60|0.40|0.80|0.20|0.80|0.60|0.40|0.60|0.60|0.00|0.00|0.00;structured_form;2;0.5990;0.1846;0.3005;0.4237;0.3326;-0.1258;0.4874;0.0685;0.0844;0.4517;0.0735;0.0506;1;328;134;0.9437;0.7170;0.5756;0.4225;0.1722;0.0788;0.6423;0.6394;0.2214;0.2059;0.2057;0.1494;fc_a02f44cf35;compound_form;13;0.5000;0.7583;0.2850;0.5978;0.2021;0.5102;0.0000;0.5000;0.0000;0.0000;774;0.6579;0.6392;0.1000;0.0000;0.0000
1768022400000000;2157;1919;hold;context_cluster_negative;WAIT;fs_9a320c9504;2|0.00|0.00|0.00|0.40|0.40|0.35|0.70|0.00;0.00|0.20|0.00|0.20|0.00|0.40|0.00|0.40|0.60|1.00|0.20|0.80|0.60|0.20|0.60|0.60|0.00|0.00|0.00;structured_form;2;0.5818;0.1737;0.2916;0.4241;0.3272;0.0000;0.5000;0.0000;0.0000;0.4354;0.0347;0.0000;1;328;73;0.9012;0.7472;0.5960;0.4425;0.1739;0.0759;0.6439;0.6253;0.2477;0.2002;0.2137;0.1150;fc_06497389bb;compound_form;6;0.3158;0.7210;0.1758;0.5857;0.1135;0.6870;0.0000;0.5000;0.0000;0.0000;774;0.6126;0.5833;0.1000;0.0000;0.0000
1768022700000000;2158;1920;hold;context_cluster_negative;WAIT;fs_efecac2b71;1|0.55|0.00|0.00|0.55|0.50|0.50|0.00;0.20|0.40|0.20|0.60|0.00|0.60|0.00|0.80|0.20|0.80|0.20|0.60|0.60|0.20|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5078;0.2888;0.2409;0.3655;0.2804;0.0000;0.5000;0.0000;0.0000;0.3954;0.0276;0.0000;1;328;62;0.8857;0.6872;0.5298;0.3706;0.2005;0.0930;0.5964;0.5485;0.1970;0.2773;0.2438;0.1295;fc_c7f286d479;compound_form;1;0.0714;0.2358;0.0128;0.4159;0.0058;0.9439;0.0000;0.5000;0.0000;0.0000;775;0.5765;0.5386;0.1000;0.0000;0.0000
1768023000000000;2159;1921;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|0.20|0.00|0.40|-0.20|0.00|0.00|0.40|0.40|0.80|0.20|0.60|0.60|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5382;0.2169;0.2297;0.3650;0.2763;-0.0464;0.4976;0.0220;0.0180;0.3970;0.0523;0.0108;1;328;2599;0.9969;0.6106;0.5187;0.3610;0.1756;0.1092;0.6162;0.5706;0.2759;0.2147;0.1510;0.1479;fc_71fbb854cc;compound_form;1;0.0714;0.2276;0.0120;0.3991;0.0054;0.9330;0.0000;0.5000;0.0000;0.0000;776;0.6405;0.6000;0.1000;0.0000;0.0000
1768023300000000;2160;1922;observe;zero_point_regulation;WAIT;fs_80ebb2c48d;1|0.55|1.10|0.55|-1.10|0.50|0.50|0.00;0.80|0.60|1.00|1.00|0.00|0.00|1.00|0.80|0.20|0.20|1.00|0.40|0.60|0.00|0.40|0.40|0.20|0.20|0.00;wide_form;1;0.3808;0.6170;0.1754;0.2660;0.1929;-0.0384;0.4992;0.0176;0.0254;0.3782;0.0512;0.0223;1;328;67;0.8933;0.6417;0.4875;0.2787;0.3325;0.1268;0.5699;0.4296;0.2879;0.5767;0.2563;0.1496;fc_b71fef7311;compound_form;1;0.0714;0.2111;0.0110;0.3527;0.0048;0.9568;0.0000;0.5000;0.0000;0.0000;777;0.5356;0.4704;0.2295;0.2925;0.0000
1768023600000000;2161;1923;hold;context_cluster_negative;WAIT;fs_baed7124ad;1|0.55|0.55|0.55|0.00|0.50|0.50|0.00;0.60|0.40|0.60|0.60|0.20|0.00|0.20|0.20|0.80|0.80|0.40|0.60|0.60|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4553;0.3369;0.2069;0.3369;0.2486;-0.0596;0.4987;0.0283;0.0222;0.3871;0.0661;0.0133;1;328;1440;0.9945;0.6303;0.5496;0.3612;0.2287;0.1104;0.6340;0.4954;0.3468;0.3466;0.1287;0.1232;fc_c2680ad836;compound_form;1;0.0714;0.2206;0.0116;0.3348;0.0051;0.9417;0.0000;0.5000;0.0000;0.0000;778;0.5356;0.4704;0.1000;0.0000;0.0000
1768023900000000;2162;1924;hold;fused_score_too_low;WAIT;fs_f6ee270ee8;1|0.55|0.55|0.55|0.55|0.50|0.50|0.00;0.40|0.40|0.60|0.60|0.40|0.40|0.00|0.20|0.80|0.80|0.00|0.80|0.60|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5146;0.2506;0.2168;0.3535;0.2589;-0.1098;0.4899;0.0574;0.0663;0.4922;0.0857;0.0398;1;328;838;0.9905;0.6303;0.5442;0.3683;0.2059;0.1146;0.6299;0.5492;0.3579;0.2714;0.1378;0.1284;fc_0624442c2e;compound_form;173;0.9301;0.7407;0.5173;0.5687;0.4289;0.0806;0.0000;0.5000;0.0000;0.0000;778;0.5356;0.4704;0.1000;0.0000;0.0000
1768024200000000;2163;1925;observe;aftereffect_pressure_observe;SHORT;fs_49e854a85a;2|0.40|0.00|0.40|0.00|0.40|0.35|0.70|0.00;0.20|0.40|0.20|0.40|0.20|0.20|0.00|1.00|0.00|1.00|0.40|1.00|0.60|0.00|0.40|0.40|0.20|0.20|0.00;structured_form;2;0.5888;0.2671;0.2558;0.3806;0.2800;0.0000;0.5000;0.0000;0.0000;0.4100;0.0226;0.0000;1;328;13;0.6190;0.9061;0.5361;0.4000;0.2247;0.0608;0.5640;0.6530;0.1612;0.2856;0.4252;0.0443;fc_091d173eb4;compound_form;1;0.0714;0.2433;0.0130;0.4260;0.0059;0.9493;0.0000;0.5000;0.0000;0.0000;779;0.5591;0.4994;0.2624;0.2982;0.0000
1768024500000000;2164;1926;observe;aftereffect_pressure_observe;SHORT;fs_995585ba6b;2|0.00|-0.40|0.00|-0.80|0.40|0.70|0.35|0.00;-0.20|0.00|-0.40|-0.20|0.20|0.00|0.80|0.60|0.40|0.80|0.60|0.60|0.80|0.40|0.80|0.60|0.20|0.40|0.00;structured_form;2;0.5983;0.3450;0.2418;0.3496;0.2559;0.0000;0.5000;0.0000;0.0000;0.4386;0.0389;0.0000;1;328;53;0.8689;0.6843;0.5158;0.3399;0.2458;0.1133;0.5833;0.6481;0.2780;0.3595;0.2636;0.1324;fc_00d24f447a;compound_form;6;0.3158;0.7672;0.1791;0.6076;0.1181;0.6852;0.0000;0.5000;0.0000;0.0000;779;0.7390;0.7064;0.2420;0.3403;0.0000
1768024800000000;2165;1927;hold;stressed_block;WAIT;fs_7a38c35017;2|0.00|-0.40|0.00|0.00|0.40|0.70|0.35|0.00;-0.40|-0.20|-0.40|-0.40|0.00|0.00|0.20|0.20|0.80|0.80|0.20|0.60|0.80|0.60|0.80|0.60|0.00|0.00|0.00;structured_form;2;0.5850;0.2660;0.2193;0.3559;0.2441;0.0000;0.5000;0.0000;0.0000;0.4401;0.0379;0.0000;1;328;9;0.5294;1.0000;0.5294;0.3962;0.2515;0.0617;0.5612;0.6585;0.2708;0.2834;0.4706;0.0000;fc_d7d25ee456;compound_form;6;0.3158;0.7884;0.1836;0.6145;0.1220;0.6863;0.0000;0.5000;0.0000;0.0000;779;0.7310;0.7117;0.1000;0.0000;0.0000
1768025100000000;2166;1928;hold;context_cluster_negative;WAIT;fs_9a320c9504;2|0.00|0.00|0.00|0.40|0.40|0.35|0.70|0.00;0.00|0.00|0.00|0.00|0.20|0.20|0.00|1.00|0.00|1.00|0.40|0.80|0.60|0.20|0.60|0.60|0.00|0.00|0.00;structured_form;2;0.6081;0.1838;0.3315;0.4495;0.3679;0.0000;0.5000;0.0000;0.0000;0.4386;0.0160;0.0000;1;328;74;0.9024;0.7437;0.5882;0.4470;0.1532;0.0548;0.6398;0.6480;0.1142;0.2118;0.2212;0.1236;fc_c0d376d2cd;compound_form;6;0.3158;0.8040;0.1923;0.6194;0.1286;0.6863;0.0000;0.5000;0.0000;0.0000;779;0.6224;0.5777;0.1000;0.0000;0.0000
1768025400000000;2167;1929;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;-0.20|-0.20|-0.20|-0.60|0.20|0.60|0.00|0.40|0.60|0.60|0.20|0.60|0.60|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5225;0.2611;0.2197;0.3466;0.2571;0.0000;0.5000;0.0000;0.0000;0.4526;0.0438;0.0000;1;328;1728;0.9954;0.6206;0.5039;0.3377;0.2098;0.1217;0.6090;0.5596;0.3126;0.2579;0.1889;0.1843;fc_80870d7cc9;compound_form;15;0.5357;0.7653;0.3076;0.5946;0.2211;0.4820;0.0000;0.5000;0.0000;0.0000;779;0.6496;0.6112;0.1000;0.0000;0.0000
1768025700000000;2168;1930;observe;zero_point_regulation;WAIT;fs_1d0d06fbde;2|-0.40|-0.80|-0.40|-0.80|0.40|0.70|0.00|0.00;-0.80|-0.60|-0.80|-0.80|0.00|0.00|0.60|0.80|0.20|0.40|0.60|0.40|0.80|0.80|0.80|0.80|0.20|0.40|0.00;structured_form;2;0.5929;0.5389;0.3030;0.3762;0.2924;0.0000;0.5000;0.0000;0.0000;0.4583;0.0317;0.0000;1;328;69;0.8961;0.7563;0.5865;0.3813;0.2797;0.0751;0.6389;0.6476;0.2262;0.5034;0.2385;0.1346;fc_04b15c4107;compound_form;12;0.4800;0.7436;0.2677;0.5837;0.1861;0.5376;0.0000;0.5000;0.0000;0.0000;779;0.8305;0.8346;0.2470;0.3273;0.0000
1768026000000000;2169;1931;hold;context_cluster_negative;WAIT;fs_1be6879be8;1|-0.55|-0.55|-0.55|0.55|0.50|0.50|0.00;-0.60|-0.40|-0.60|-0.80|0.00|0.40|0.00|0.80|0.20|0.60|0.40|0.60|0.60|0.60|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5389;0.3741;0.2403;0.3450;0.2691;0.0000;0.5000;0.0000;0.0000;0.3986;0.0268;0.0000;1;328;595;0.9867;0.6116;0.4912;0.3235;0.2203;0.1052;0.5982;0.5716;0.1911;0.3527;0.1994;0.1861;fc_54f83d10ef;compound_form;1;0.0714;0.2292;0.0122;0.4290;0.0055;0.9438;0.0000;0.5000;0.0000;0.0000;780;0.6640;0.6434;0.1000;0.0000;0.0000
1768026300000000;2170;1932;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;-0.20|0.00|-0.20|-0.20|0.00|0.20|0.00|1.00|0.00|0.80|0.40|0.80|0.40|0.00|0.40|0.40|0.20|0.00|0.00;wide_form;1;0.5154;0.2338;0.2322;0.3564;0.2788;-0.0464;0.4976;0.0220;0.0180;0.4703;0.0392;0.0108;1;328;2600;0.9969;0.6030;0.4799;0.3289;0.1852;0.1078;0.5945;0.5460;0.1829;0.2478;0.2048;0.2018;fc_426d3142e2;compound_form;32;0.7111;0.7254;0.3699;0.5689;0.2816;0.2940;0.0000;0.5000;0.0000;0.0000;780;0.4965;0.4365;0.1928;0.0877;0.0000
1768026900000000;2172;1934;hold;fused_score_too_low;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.00|0.40|0.20|0.20|0.00|0.00|1.00|1.00|0.20|0.60|0.60|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5060;0.1729;0.1926;0.3322;0.2367;-0.0464;0.4976;0.0220;0.0180;0.3842;0.0664;0.0108;1;328;2602;0.9969;0.6027;0.4750;0.3148;0.2121;0.1446;0.5918;0.5409;0.3767;0.2076;0.2125;0.2094;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;780;0.5287;0.4612;0.1000;0.0000;0.0000
1768027200000000;2173;1935;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.20|0.20|0.20|0.20|0.20|0.40|0.00|0.40|0.60|1.00|0.20|0.80|0.60|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5280;0.1781;0.2342;0.3762;0.2853;0.0000;0.5000;0.0000;0.0000;0.5039;0.0401;0.0000;1;328;1729;0.9954;0.6257;0.5411;0.3817;0.1703;0.1027;0.6293;0.5620;0.2865;0.2108;0.1359;0.1313;fc_01d6411db8;compound_form;316;0.9605;0.7380;0.5171;0.5878;0.4355;0.0437;0.0000;0.5000;0.0000;0.0000;780;0.5189;0.4668;0.1000;0.0000;0.0000
1768027500000000;2174;1936;hold;context_cluster_negative;WAIT;fs_baed7124ad;1|0.55|0.55|0.55|0.00|0.50|0.50|0.00;0.40|0.40|0.40|0.40|0.20|0.00|0.00|0.80|0.20|0.80|0.40|0.80|0.60|0.20|0.60|0.40|0.20|0.40|0.00;wide_form;1;0.5384;0.3471;0.2405;0.3488;0.2674;-0.0596;0.4987;0.0283;0.0222;0.4744;0.0518;0.0133;1;328;1441;0.9945;0.6241;0.5051;0.3321;0.2261;0.1090;0.6097;0.5824;0.2442;0.3455;0.1917;0.1862;fc_b9298150a3;compound_form;30;0.6977;0.7277;0.3745;0.5783;0.2845;0.3064;0.0000;0.5000;0.0000;0.0000;780;0.5626;0.5209;0.2143;0.3199;0.0000
1768027800000000;2175;1937;hold;fused_score_too_low;WAIT;fs_baed7124ad;1|0.55|0.55|0.55|0.00|0.50|0.50|0.00;0.40|0.60|0.40|1.00|0.20|0.20|0.00|0.20|0.80|0.60|0.20|0.40|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4176;0.3401;0.1901;0.3222;0.2347;-0.0596;0.4987;0.0283;0.0222;0.3733;0.0683;0.0163;1;328;1442;0.9945;0.6251;0.5275;0.3436;0.2336;0.1216;0.6217;0.4584;0.3621;0.3187;0.1570;0.1515;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;780;0.4814;0.4356;0.1000;0.0000;0.0000
1768028100000000;2176;1938;observe;aftereffect_pressure_observe;SHORT;fs_d278415036;1|0.00|0.00|0.00|-0.55|0.50|0.50|0.00;0.00|0.20|-0.20|0.40|0.00|0.00|0.40|1.00|0.00|0.80|0.60|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4749;0.2736;0.2319;0.3557;0.2812;-0.0269;0.4927;0.0369;0.0625;0.4675;0.0468;0.0375;1;328;858;0.9908;0.6193;0.5001;0.3427;0.1916;0.0980;0.6052;0.5063;0.1712;0.2819;0.1943;0.1850;fc_8c601926e1;compound_form;41;0.7593;0.7303;0.4062;0.5260;0.3125;0.2503;0.0000;0.5000;0.0000;0.0000;780;0.4496;0.3933;0.1000;0.0000;0.0000
1768028400000000;2177;1939;observe;zero_point_regulation;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.20|0.20|0.00|0.00|0.00|1.00|0.00|0.80|0.40|0.80|0.40|0.00|0.40|0.40|0.20|0.40|0.00;wide_form;1;0.4958;0.2751;0.2119;0.3318;0.2520;-0.0464;0.4976;0.0220;0.0180;0.4928;0.0462;0.0108;1;328;2603;0.9969;0.5916;0.4580;0.3011;0.2142;0.1255;0.5812;0.5392;0.2324;0.2814;0.2265;0.2234;fc_b1ee109595;compound_form;126;0.9065;0.7344;0.4749;0.5630;0.3897;0.1001;0.0000;0.5000;0.0000;0.0000;780;0.4478;0.4087;0.1470;0.3188;0.0000
1768028700000000;2178;1940;hold;stressed_block;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.20|0.20|0.00|0.20|0.00|0.00|1.00|1.00|0.00|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4812;0.1519;0.1757;0.3225;0.2258;-0.0464;0.4976;0.0220;0.0180;0.3807;0.0700;0.0108;1;328;2604;0.9969;0.5855;0.4658;0.3072;0.2095;0.1530;0.5848;0.5154;0.4028;0.1911;0.2050;0.2019;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;780;0.4399;0.4170;0.1000;0.0000;0.0000
1768029000000000;2179;1941;hold;stressed_block;WAIT;fs_2d6e46df34;1|0.00|0.55|0.00|-0.55|0.50|0.50|0.00;0.20|0.20|0.40|0.20|0.20|0.00|0.20|0.20|0.80|0.80|0.40|0.60|0.60|0.20|0.60|0.40|0.00|0.00|0.00;wide_form;1;0.5093;0.2314;0.2322;0.3689;0.2739;0.0000;0.5000;0.0000;0.0000;0.3957;0.0478;0.0000;1;328;427;0.9816;0.6620;0.5634;0.3880;0.2037;0.1049;0.6407;0.5507;0.3416;0.2655;0.1514;0.1330;fc_34b441ded7;compound_form;1;0.0714;0.2212;0.0116;0.3811;0.0052;0.9356;0.0000;0.5000;0.0000;0.0000;781;0.5240;0.5061;0.1000;0.0000;0.0000
1768029300000000;2180;1942;observe;aftereffect_pressure_observe;SHORT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.00|0.20|0.00|-0.20|0.00|0.00|0.40|0.60|0.80|0.20|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4983;0.1621;0.2082;0.3617;0.2680;-0.0464;0.4976;0.0220;0.0180;0.4628;0.0591;0.0108;1;328;2605;0.9969;0.5988;0.5350;0.3760;0.1629;0.1111;0.6238;0.5305;0.3246;0.1920;0.1068;0.1037;fc_a8825b0622;compound_form;26;0.6667;0.7514;0.3767;0.5648;0.2843;0.3374;0.0000;0.5000;0.0000;0.0000;781;0.4721;0.4420;0.1000;0.0000;0.0000
1768029600000000;2181;1943;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|-0.20|0.20|-0.20|-0.20|0.20|0.00|0.00|1.00|1.00|0.00|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5004;0.1607;0.1874;0.3305;0.2351;-0.0464;0.4976;0.0220;0.0180;0.3832;0.0662;0.0108;1;328;2606;0.9969;0.5922;0.4714;0.3134;0.2054;0.1458;0.5886;0.5331;0.3754;0.1959;0.2046;0.2015;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768029900000000;2182;1944;hold;stressed_block;WAIT;fs_eb420e0673;1|0.00|0.55|0.00|0.55|0.50|0.50|0.00;0.20|-0.20|0.40|-0.20|-0.20|0.40|0.00|0.00|1.00|1.00|0.00|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5110;0.1541;0.2060;0.3480;0.2493;-0.0377;0.4997;0.0175;0.0195;0.4619;0.0647;0.0117;1;328;879;0.9910;0.6357;0.5027;0.3401;0.2079;0.1353;0.6088;0.5477;0.3847;0.1946;0.2110;0.2019;fc_f886b34447;compound_form;22;0.6286;0.7464;0.3368;0.5582;0.2497;0.3743;0.0000;0.5000;0.0000;0.0000;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768030200000000;2183;1945;hold;fused_score_too_low;WAIT;fs_c0a6cc6e8e;1|0.00|0.55|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.40|0.20|0.00|0.20|0.00|0.00|1.00|0.80|0.00|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4766;0.1907;0.1986;0.3417;0.2441;-0.1196;0.4865;0.0647;0.0495;0.4815;0.0996;0.0324;1;328;1225;0.9935;0.6374;0.5144;0.3461;0.2129;0.1330;0.6160;0.5158;0.3974;0.2131;0.1943;0.1878;fc_a2f8901cc8;compound_form;114;0.8976;0.7440;0.4873;0.5721;0.4006;0.1087;-0.0339;0.4995;0.0180;0.0115;781;0.4721;0.4420;0.1000;0.0000;0.0000
1768030500000000;2184;1946;hold;maturity_block;SHORT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|0.00|0.20|-0.20|0.00|0.00|0.20|0.40|0.60|0.80|0.20|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4582;0.1919;0.2031;0.3575;0.2658;-0.0464;0.4976;0.0220;0.0180;0.4796;0.0592;0.0108;1;328;2607;0.9969;0.6065;0.5472;0.3831;0.1692;0.1067;0.6311;0.4928;0.3255;0.2156;0.0981;0.0950;fc_8c859405cf;compound_form;74;0.8506;0.7422;0.4684;0.5527;0.3771;0.1540;0.0000;0.5000;0.0000;0.0000;781;0.4391;0.3980;0.1000;0.0000;0.0000
1768030800000000;2185;1947;hold;fused_score_too_low;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|-0.20|0.00|-0.20|0.20|0.20|0.00|0.40|0.60|0.80|0.20|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4689;0.1884;0.2139;0.3670;0.2754;-0.0464;0.4976;0.0220;0.0180;0.3793;0.0577;0.0108;1;328;2608;0.9969;0.6190;0.5561;0.3937;0.1649;0.1017;0.6370;0.5056;0.3144;0.2055;0.1019;0.0989;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768031100000000;2186;1948;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|-0.20|0.20|-0.20|0.00|0.40|0.00|0.60|0.40|0.80|0.20|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4967;0.2109;0.2407;0.3814;0.2969;0.0000;0.5000;0.0000;0.0000;0.4997;0.0336;0.0000;1;328;1730;0.9954;0.6329;0.5551;0.3961;0.1636;0.0891;0.6375;0.5315;0.2401;0.2269;0.1234;0.1188;fc_01d6411db8;compound_form;317;0.9606;0.7392;0.5365;0.5700;0.4505;0.0446;0.0000;0.5000;0.0000;0.0000;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768031400000000;2187;1949;hold;context_cluster_negative;WAIT;fs_eb420e0673;1|0.00|0.55|0.00|0.55|0.50|0.50|0.00;0.20|0.00|0.40|0.00|0.20|0.40|0.00|0.60|0.40|1.00|0.20|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5133;0.1838;0.2478;0.3904;0.3034;-0.0377;0.4997;0.0175;0.0195;0.4632;0.0455;0.0117;1;328;880;0.9910;0.6425;0.5626;0.4055;0.1590;0.0878;0.6411;0.5484;0.2474;0.2107;0.1253;0.1163;fc_454fb79b50;compound_form;23;0.6389;0.7485;0.3622;0.5616;0.2700;0.3645;0.0000;0.5000;0.0000;0.0000;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768031700000000;2188;1950;hold;stressed_block;WAIT;fs_c0a6cc6e8e;1|0.00|0.55|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.40|0.00|0.40|0.00|0.00|0.00|1.00|0.80|0.00|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4708;0.1897;0.1937;0.3382;0.2406;-0.1196;0.4865;0.0647;0.0495;0.4807;0.1002;0.0324;1;328;1226;0.9935;0.6308;0.5104;0.3426;0.2125;0.1353;0.6131;0.5098;0.4016;0.2112;0.1920;0.1856;fc_a2f8901cc8;compound_form;115;0.8984;0.7442;0.4982;0.5717;0.4096;0.1093;-0.0339;0.4995;0.0180;0.0115;781;0.4796;0.4333;0.1000;0.0000;0.0000
1768032000000000;2189;1951;hold;context_cluster_negative;WAIT;fs_61156a63e9;2|0.40|0.80|0.40|-0.40|0.40|0.35|0.70|0.00;0.60|0.40|0.60|0.40|0.40|0.00|0.60|0.60|0.40|0.80|0.40|0.80|0.60|0.40|0.60|0.60|0.20|0.40|0.00;structured_form;2;0.5858;0.3481;0.2323;0.3533;0.2499;0.0000;0.5000;0.0000;0.0000;0.4108;0.0287;0.0000;1;328;9;0.5294;1.0000;0.5294;0.3881;0.2670;0.0499;0.5612;0.6591;0.2053;0.3696;0.4706;0.0000;fc_7d50061dec;compound_form;1;0.0714;0.2482;0.0130;0.4146;0.0059;0.9584;0.0000;0.5000;0.0000;0.0000;782;0.5891;0.5685;0.2578;0.3040;0.0000
